[2026-03-12 04:37:27] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ87MR-WHFHXR","method":"GET","path":"api/v1/products","status":200,"duration_ms":151,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:32] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8AS2-JR33FQ","method":"GET","path":"api/v1/categories","status":200,"duration_ms":160,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:32] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8AS2-HZF5HK","method":"GET","path":"api/v1/products/01kg5dbf589t16kvwm6w14gsv4","status":200,"duration_ms":148,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:48] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8NF1-0FEM83","method":"PUT","path":"api/v1/products/01kg5dbf589t16kvwm6w14gsv4","status":200,"duration_ms":216,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:51] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8PSW-MA78SC","method":"GET","path":"api/v1/products","status":200,"duration_ms":192,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:58] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8V9G-72BH3V","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":136,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:58] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8V9G-T00YDG","method":"GET","path":"api/v1/products","status":200,"duration_ms":142,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:01] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8XVC-9A5EJ5","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":127,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:02] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ8XVF-ZTHAKD","method":"GET","path":"api/v1/products","status":200,"duration_ms":149,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:05] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ90NZ-69SFGF","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":120,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:05] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ90O1-25ND63","method":"GET","path":"api/v1/products","status":200,"duration_ms":142,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:22] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9DBS-53TEPM","method":"PUT","path":"api/v1/products/01kg5dbhw96b3ezyefr7f9xdsa/outlet-active","status":200,"duration_ms":145,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:22] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9E1X-P57A70","method":"GET","path":"api/v1/products","status":200,"duration_ms":161,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:31] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9KTS-VBMDVX","method":"GET","path":"api/v1/products","status":200,"duration_ms":169,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:32] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9KU0-W0Y494","method":"GET","path":"api/v1/categories","status":200,"duration_ms":157,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:32] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9KTZ-JKCSDP","method":"GET","path":"api/v1/products/01kg5dbhw96b3ezyefr7f9xdsa","status":200,"duration_ms":128,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:39] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9QZT-B89B09","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":138,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:40] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9QZT-HGFP9D","method":"GET","path":"api/v1/categories","status":200,"duration_ms":132,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:38:40] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ9QZT-4XJ7VW","method":"GET","path":"api/v1/products/01kg5dbhw96b3ezyefr7f9xdsa","status":200,"duration_ms":115,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:12] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAG6A-0NNC8G","method":"PUT","path":"api/v1/products/01kg5dbhw96b3ezyefr7f9xdsa","status":200,"duration_ms":205,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:14] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAI7X-6ABAPJ","method":"GET","path":"api/v1/products/01kg5dbhw96b3ezyefr7f9xdsa","status":200,"duration_ms":129,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:14] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAI7X-60EFFX","method":"GET","path":"api/v1/categories","status":200,"duration_ms":141,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:15] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAI86-GWRBCP","method":"GET","path":"api/v1/sales","status":200,"duration_ms":155,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:15] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAIR3-P9MXA5","method":"GET","path":"api/v1/reports/ledger","status":200,"duration_ms":134,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:16] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAJ28-3T4PGC","method":"GET","path":"api/v1/categories","status":200,"duration_ms":140,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:17] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAKD0-CAFP30","method":"GET","path":"api/v1/cancel-requests","status":200,"duration_ms":160,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:20] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAMNX-8QSGGE","method":"GET","path":"api/v1/taxes","status":200,"duration_ms":169,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:21] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAN1I-S3QNZ8","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":114,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:26] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAR3Q-7QPJHK","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":131,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:26] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAR3Q-QJ0RZ8","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":99,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:36] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZAYPV-2CDD5C","method":"PUT","path":"api/v1/outlet","status":200,"duration_ms":157,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:39] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZB1MR-RHNMVF","method":"PUT","path":"api/v1/outlet","status":200,"duration_ms":161,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:43] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZB41S-8RKM2W","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":134,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:44] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZB50P-TKX76A","method":"GET","path":"api/v1/outlets","status":200,"duration_ms":132,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:39:46] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZB6TO-HVNKQ2","method":"GET","path":"api/v1/outlets","status":200,"duration_ms":117,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
